CH1,CH2,t
2.320000082254409790e-01,4.479999653995037079e-03,7.217999999999999590e-03
2.340000122785568237e-01,4.399999976158142090e-03,7.218999999999999723e-03
2.340000122785568237e-01,4.519999958574771881e-03,7.219999999999999855e-03
2.320000082254409790e-01,4.479999653995037079e-03,7.220999999999999988e-03
2.340000122785568237e-01,4.399999976158142090e-03,7.221999999999999253e-03
2.320000082254409790e-01,4.479999653995037079e-03,7.222999999999999386e-03
2.320000082254409790e-01,4.439999815076589584e-03,7.223999999999999519e-03
2.340000122785568237e-01,4.519999958574771881e-03,7.224999999999999652e-03
2.380000203847885132e-01,4.399999976158142090e-03,7.225999999999999784e-03
2.340000122785568237e-01,4.479999653995037079e-03,7.226999999999999917e-03
2.320000082254409790e-01,4.519999958574771881e-03,7.228000000000000050e-03
2.280000150203704834e-01,4.439999815076589584e-03,7.228999999999999315e-03
2.320000082254409790e-01,4.439999815076589584e-03,7.229999999999999448e-03
2.320000082254409790e-01,4.319999832659959793e-03,7.230999999999999581e-03
2.340000122785568237e-01,4.399999976158142090e-03,7.231999999999999713e-03
2.320000082254409790e-01,4.439999815076589584e-03,7.232999999999999846e-03
2.300000190734863281e-01,4.479999653995037079e-03,7.233999999999999979e-03
2.380000203847885132e-01,4.319999832659959793e-03,7.234999999999999244e-03
2.320000082254409790e-01,4.359999671578407288e-03,7.235999999999999377e-03
2.300000190734863281e-01,4.359999671578407288e-03,7.236999999999999510e-03
2.340000122785568237e-01,4.319999832659959793e-03,7.237999999999999642e-03
2.340000122785568237e-01,4.359999671578407288e-03,7.238999999999999775e-03
2.280000150203704834e-01,4.439999815076589584e-03,7.239999999999999908e-03
2.320000082254409790e-01,4.439999815076589584e-03,7.241000000000000041e-03
2.320000082254409790e-01,4.239999689161777496e-03,7.241999999999999306e-03
2.320000082254409790e-01,4.439999815076589584e-03,7.242999999999999439e-03
2.320000082254409790e-01,4.399999976158142090e-03,7.243999999999999571e-03
2.340000122785568237e-01,4.399999976158142090e-03,7.244999999999999704e-03
2.280000150203704834e-01,4.319999832659959793e-03,7.245999999999999837e-03
2.340000122785568237e-01,4.359999671578407288e-03,7.246999999999999970e-03
2.280000150203704834e-01,4.319999832659959793e-03,7.248000000000000102e-03
2.300000190734863281e-01,4.319999832659959793e-03,7.248999999999999368e-03
2.340000122785568237e-01,4.319999832659959793e-03,7.249999999999999500e-03
2.260000109672546387e-01,4.359999671578407288e-03,7.250999999999999633e-03
2.300000190734863281e-01,4.319999832659959793e-03,7.251999999999999766e-03
2.300000190734863281e-01,4.359999671578407288e-03,7.252999999999999899e-03
2.340000122785568237e-01,4.359999671578407288e-03,7.254000000000000031e-03
2.280000150203704834e-01,4.359999671578407288e-03,7.254999999999999297e-03
2.300000190734863281e-01,4.359999671578407288e-03,7.255999999999999429e-03
2.280000150203704834e-01,4.399999976158142090e-03,7.256999999999999562e-03
2.280000150203704834e-01,4.239999689161777496e-03,7.257999999999999695e-03
2.300000190734863281e-01,4.319999832659959793e-03,7.258999999999999828e-03
2.300000190734863281e-01,4.279999993741512299e-03,7.259999999999999960e-03
2.300000190734863281e-01,4.359999671578407288e-03,7.261000000000000093e-03
2.280000150203704834e-01,4.239999689161777496e-03,7.261999999999999358e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.262999999999999491e-03
2.300000190734863281e-01,4.359999671578407288e-03,7.263999999999999624e-03
2.340000122785568237e-01,4.279999993741512299e-03,7.264999999999999757e-03
2.280000150203704834e-01,4.319999832659959793e-03,7.265999999999999889e-03
2.280000150203704834e-01,4.239999689161777496e-03,7.267000000000000022e-03
2.340000122785568237e-01,4.279999993741512299e-03,7.267999999999999287e-03
2.280000150203704834e-01,4.199999850243330002e-03,7.268999999999999420e-03
2.280000150203704834e-01,4.359999671578407288e-03,7.269999999999999553e-03
2.280000150203704834e-01,4.319999832659959793e-03,7.270999999999999686e-03
2.300000190734863281e-01,4.239999689161777496e-03,7.271999999999999818e-03
2.280000150203704834e-01,4.279999993741512299e-03,7.272999999999999951e-03
2.280000150203704834e-01,4.279999993741512299e-03,7.274000000000000084e-03
2.240000218152999878e-01,4.199999850243330002e-03,7.274999999999999349e-03
2.340000122785568237e-01,4.239999689161777496e-03,7.275999999999999482e-03
2.320000082254409790e-01,4.279999993741512299e-03,7.276999999999999615e-03
2.280000150203704834e-01,4.239999689161777496e-03,7.277999999999999747e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.278999999999999880e-03
2.340000122785568237e-01,4.279999993741512299e-03,7.280000000000000013e-03
2.320000082254409790e-01,4.239999689161777496e-03,7.280999999999999278e-03
2.280000150203704834e-01,4.279999993741512299e-03,7.281999999999999411e-03
2.280000150203704834e-01,4.319999832659959793e-03,7.282999999999999544e-03
2.240000218152999878e-01,4.160000011324882507e-03,7.283999999999999676e-03
2.240000218152999878e-01,4.199999850243330002e-03,7.284999999999999809e-03
2.300000190734863281e-01,4.079999867826700211e-03,7.285999999999999942e-03
2.300000190734863281e-01,4.279999993741512299e-03,7.287000000000000074e-03
2.300000190734863281e-01,4.079999867826700211e-03,7.287999999999999340e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.288999999999999473e-03
2.280000150203704834e-01,4.279999993741512299e-03,7.289999999999999605e-03
2.240000218152999878e-01,4.239999689161777496e-03,7.290999999999999738e-03
2.280000150203704834e-01,4.239999689161777496e-03,7.291999999999999871e-03
2.300000190734863281e-01,4.239999689161777496e-03,7.293000000000000003e-03
2.320000082254409790e-01,4.160000011324882507e-03,7.293999999999999269e-03
2.280000150203704834e-01,4.199999850243330002e-03,7.294999999999999402e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.295999999999999534e-03
2.240000218152999878e-01,4.199999850243330002e-03,7.296999999999999667e-03
2.260000109672546387e-01,4.279999993741512299e-03,7.297999999999999800e-03
2.240000218152999878e-01,4.239999689161777496e-03,7.298999999999999932e-03
2.260000109672546387e-01,4.119999706745147705e-03,7.300000000000000065e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.300999999999999331e-03
2.280000150203704834e-01,4.199999850243330002e-03,7.301999999999999463e-03
2.300000190734863281e-01,4.160000011324882507e-03,7.302999999999999596e-03
2.280000150203704834e-01,4.199999850243330002e-03,7.303999999999999729e-03
2.280000150203704834e-01,4.279999993741512299e-03,7.304999999999999861e-03
2.300000190734863281e-01,4.079999867826700211e-03,7.305999999999999994e-03
2.240000218152999878e-01,4.160000011324882507e-03,7.306999999999999260e-03
2.260000109672546387e-01,3.999999724328517914e-03,7.307999999999999392e-03
2.240000218152999878e-01,4.199999850243330002e-03,7.308999999999999525e-03
2.260000109672546387e-01,4.160000011324882507e-03,7.309999999999999658e-03
2.300000190734863281e-01,3.999999724328517914e-03,7.310999999999999791e-03
2.280000150203704834e-01,4.199999850243330002e-03,7.311999999999999923e-03
2.240000218152999878e-01,3.999999724328517914e-03,7.313000000000000056e-03
2.280000150203704834e-01,4.119999706745147705e-03,7.313999999999999321e-03
2.240000218152999878e-01,4.160000011324882507e-03,7.314999999999999454e-03
2.260000109672546387e-01,4.079999867826700211e-03,7.315999999999999587e-03
2.260000109672546387e-01,4.119999706745147705e-03,7.316999999999999720e-03
2.300000190734863281e-01,4.199999850243330002e-03,7.317999999999999852e-03
2.280000150203704834e-01,4.079999867826700211e-03,7.318999999999999985e-03
2.240000218152999878e-01,4.160000011324882507e-03,7.319999999999999250e-03
2.280000150203704834e-01,3.999999724328517914e-03,7.320999999999999383e-03
2.260000109672546387e-01,4.119999706745147705e-03,7.321999999999999516e-03
2.240000218152999878e-01,4.040000028908252716e-03,7.322999999999999649e-03
2.260000109672546387e-01,4.040000028908252716e-03,7.323999999999999781e-03
2.240000218152999878e-01,4.119999706745147705e-03,7.324999999999999914e-03
2.240000218152999878e-01,4.079999867826700211e-03,7.326000000000000047e-03
2.300000190734863281e-01,4.119999706745147705e-03,7.326999999999999312e-03
2.240000218152999878e-01,4.079999867826700211e-03,7.327999999999999445e-03
2.300000190734863281e-01,3.999999724328517914e-03,7.328999999999999578e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.329999999999999710e-03
2.260000109672546387e-01,4.119999706745147705e-03,7.330999999999999843e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.331999999999999976e-03
2.240000218152999878e-01,4.119999706745147705e-03,7.332999999999999241e-03
2.240000218152999878e-01,4.040000028908252716e-03,7.333999999999999374e-03
2.260000109672546387e-01,4.040000028908252716e-03,7.334999999999999507e-03
2.240000218152999878e-01,4.040000028908252716e-03,7.335999999999999639e-03
2.240000218152999878e-01,4.119999706745147705e-03,7.336999999999999772e-03
2.260000109672546387e-01,3.879999974742531776e-03,7.337999999999999905e-03
2.240000218152999878e-01,4.119999706745147705e-03,7.339000000000000037e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.339999999999999303e-03
2.240000218152999878e-01,3.959999885410070419e-03,7.340999999999999436e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.341999999999999568e-03
2.260000109672546387e-01,4.040000028908252716e-03,7.342999999999999701e-03
2.260000109672546387e-01,4.119999706745147705e-03,7.343999999999999834e-03
2.260000109672546387e-01,3.999999724328517914e-03,7.344999999999999966e-03
2.260000109672546387e-01,3.999999724328517914e-03,7.346000000000000099e-03
2.260000109672546387e-01,3.999999724328517914e-03,7.346999999999999365e-03
2.260000109672546387e-01,3.839999902993440628e-03,7.347999999999999497e-03
2.280000150203704834e-01,3.959999885410070419e-03,7.348999999999999630e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.349999999999999763e-03
2.240000218152999878e-01,3.959999885410070419e-03,7.350999999999999895e-03
2.300000190734863281e-01,3.959999885410070419e-03,7.352000000000000028e-03
2.200000137090682983e-01,3.920000046491622925e-03,7.352999999999999294e-03
2.220000177621841431e-01,3.920000046491622925e-03,7.353999999999999426e-03
2.220000177621841431e-01,3.920000046491622925e-03,7.354999999999999559e-03
2.240000218152999878e-01,3.999999724328517914e-03,7.355999999999999692e-03
2.240000218152999878e-01,3.959999885410070419e-03,7.356999999999999824e-03
2.240000218152999878e-01,3.839999902993440628e-03,7.357999999999999957e-03
2.260000109672546387e-01,3.959999885410070419e-03,7.359000000000000090e-03
2.200000137090682983e-01,3.959999885410070419e-03,7.359999999999999355e-03
2.240000218152999878e-01,3.959999885410070419e-03,7.360999999999999488e-03
2.240000218152999878e-01,3.920000046491622925e-03,7.361999999999999621e-03
2.200000137090682983e-01,3.920000046491622925e-03,7.362999999999999753e-03
2.220000177621841431e-01,3.920000046491622925e-03,7.363999999999999886e-03
2.220000177621841431e-01,3.920000046491622925e-03,7.365000000000000019e-03
2.220000177621841431e-01,3.879999974742531776e-03,7.365999999999999284e-03
2.200000137090682983e-01,3.839999902993440628e-03,7.366999999999999417e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.367999999999999550e-03
2.200000137090682983e-01,3.959999885410070419e-03,7.368999999999999682e-03
2.260000109672546387e-01,3.839999902993440628e-03,7.369999999999999815e-03
2.200000137090682983e-01,3.879999974742531776e-03,7.370999999999999948e-03
2.180000096559524536e-01,3.959999885410070419e-03,7.372000000000000081e-03
2.200000137090682983e-01,3.959999885410070419e-03,7.372999999999999346e-03
2.220000177621841431e-01,3.879999974742531776e-03,7.373999999999999479e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.374999999999999611e-03
2.220000177621841431e-01,3.959999885410070419e-03,7.375999999999999744e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.376999999999999877e-03
2.200000137090682983e-01,3.839999902993440628e-03,7.378000000000000010e-03
2.200000137090682983e-01,3.759999992325901985e-03,7.378999999999999275e-03
2.220000177621841431e-01,3.799999831244349480e-03,7.379999999999999408e-03
2.220000177621841431e-01,3.879999974742531776e-03,7.380999999999999540e-03
2.260000109672546387e-01,3.799999831244349480e-03,7.381999999999999673e-03
2.200000137090682983e-01,3.879999974742531776e-03,7.382999999999999806e-03
2.200000137090682983e-01,3.879999974742531776e-03,7.383999999999999939e-03
2.260000109672546387e-01,3.799999831244349480e-03,7.385000000000000071e-03
2.200000137090682983e-01,3.920000046491622925e-03,7.385999999999999337e-03
2.140000164508819580e-01,3.839999902993440628e-03,7.386999999999999469e-03
2.220000177621841431e-01,3.759999992325901985e-03,7.387999999999999602e-03
2.160000205039978027e-01,3.839999902993440628e-03,7.388999999999999735e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.389999999999999868e-03
2.200000137090682983e-01,3.879999974742531776e-03,7.391000000000000000e-03
2.180000096559524536e-01,3.799999831244349480e-03,7.391999999999999266e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.392999999999999398e-03
2.200000137090682983e-01,3.759999992325901985e-03,7.393999999999999531e-03
2.220000177621841431e-01,3.799999831244349480e-03,7.394999999999999664e-03
2.160000205039978027e-01,3.799999831244349480e-03,7.395999999999999797e-03
2.220000177621841431e-01,3.839999902993440628e-03,7.396999999999999929e-03
2.160000205039978027e-01,3.879999974742531776e-03,7.398000000000000062e-03
2.180000096559524536e-01,3.679999848827719688e-03,7.398999999999999327e-03
2.220000177621841431e-01,3.799999831244349480e-03,7.399999999999999460e-03
2.180000096559524536e-01,3.759999992325901985e-03,7.400999999999999593e-03
2.180000096559524536e-01,3.679999848827719688e-03,7.401999999999999726e-03
2.220000177621841431e-01,3.799999831244349480e-03,7.402999999999999858e-03
2.220000177621841431e-01,3.799999831244349480e-03,7.403999999999999991e-03
2.180000096559524536e-01,3.759999992325901985e-03,7.404999999999999256e-03
2.180000096559524536e-01,3.759999992325901985e-03,7.405999999999999389e-03
2.220000177621841431e-01,3.640000009909272194e-03,7.406999999999999522e-03
2.200000137090682983e-01,3.879999974742531776e-03,7.407999999999999655e-03
2.200000137090682983e-01,3.759999992325901985e-03,7.408999999999999787e-03
2.180000096559524536e-01,3.679999848827719688e-03,7.409999999999999920e-03
2.180000096559524536e-01,3.799999831244349480e-03,7.411000000000000053e-03
2.140000164508819580e-01,3.599999938160181046e-03,7.411999999999999318e-03
2.220000177621841431e-01,3.719999920576810837e-03,7.412999999999999451e-03
2.180000096559524536e-01,3.719999920576810837e-03,7.413999999999999584e-03
2.180000096559524536e-01,3.640000009909272194e-03,7.414999999999999716e-03
2.220000177621841431e-01,3.719999920576810837e-03,7.415999999999999849e-03
2.220000177621841431e-01,3.679999848827719688e-03,7.416999999999999982e-03
2.180000096559524536e-01,3.719999920576810837e-03,7.417999999999999247e-03
2.220000177621841431e-01,3.719999920576810837e-03,7.418999999999999380e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.419999999999999513e-03
2.200000137090682983e-01,3.799999831244349480e-03,7.420999999999999645e-03
2.200000137090682983e-01,3.599999938160181046e-03,7.421999999999999778e-03
2.160000205039978027e-01,3.640000009909272194e-03,7.422999999999999911e-03
2.180000096559524536e-01,3.679999848827719688e-03,7.424000000000000044e-03
2.160000205039978027e-01,3.640000009909272194e-03,7.424999999999999309e-03
2.180000096559524536e-01,3.719999920576810837e-03,7.425999999999999442e-03
2.180000096559524536e-01,3.719999920576810837e-03,7.426999999999999574e-03
2.180000096559524536e-01,3.599999938160181046e-03,7.427999999999999707e-03
2.180000096559524536e-01,3.599999938160181046e-03,7.428999999999999840e-03
2.160000205039978027e-01,3.759999992325901985e-03,7.429999999999999973e-03
2.180000096559524536e-01,3.679999848827719688e-03,7.430999999999999238e-03
2.160000205039978027e-01,3.640000009909272194e-03,7.431999999999999371e-03
2.220000177621841431e-01,3.559999866411089897e-03,7.432999999999999503e-03
2.160000205039978027e-01,3.640000009909272194e-03,7.433999999999999636e-03
2.140000164508819580e-01,3.599999938160181046e-03,7.434999999999999769e-03
2.180000096559524536e-01,3.599999938160181046e-03,7.435999999999999902e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.437000000000000034e-03
2.120000123977661133e-01,3.599999938160181046e-03,7.437999999999999300e-03
2.140000164508819580e-01,3.559999866411089897e-03,7.438999999999999432e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.439999999999999565e-03
2.160000205039978027e-01,3.640000009909272194e-03,7.440999999999999698e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.441999999999999831e-03
2.180000096559524536e-01,3.640000009909272194e-03,7.442999999999999963e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.444000000000000096e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.444999999999999361e-03
2.120000123977661133e-01,3.640000009909272194e-03,7.445999999999999494e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.446999999999999627e-03
2.200000137090682983e-01,3.599999938160181046e-03,7.447999999999999760e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.448999999999999892e-03
2.120000123977661133e-01,3.479999955743551254e-03,7.450000000000000025e-03
2.180000096559524536e-01,3.640000009909272194e-03,7.450999999999999290e-03
2.120000123977661133e-01,3.519999794661998749e-03,7.451999999999999423e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.452999999999999556e-03
2.120000123977661133e-01,3.559999866411089897e-03,7.453999999999999689e-03
2.180000096559524536e-01,3.640000009909272194e-03,7.454999999999999821e-03
2.160000205039978027e-01,3.439999883994460106e-03,7.455999999999999954e-03
2.160000205039978027e-01,3.519999794661998749e-03,7.457000000000000087e-03
2.120000123977661133e-01,3.439999883994460106e-03,7.457999999999999352e-03
2.160000205039978027e-01,3.719999920576810837e-03,7.458999999999999485e-03
2.120000123977661133e-01,3.599999938160181046e-03,7.459999999999999618e-03
2.180000096559524536e-01,3.479999955743551254e-03,7.460999999999999750e-03
2.160000205039978027e-01,3.599999938160181046e-03,7.461999999999999883e-03
2.120000123977661133e-01,3.359999973326921463e-03,7.463000000000000016e-03
2.180000096559524536e-01,3.479999955743551254e-03,7.463999999999999281e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.464999999999999414e-03
2.140000164508819580e-01,3.599999938160181046e-03,7.465999999999999547e-03
2.100000083446502686e-01,3.439999883994460106e-03,7.466999999999999679e-03
2.140000164508819580e-01,3.479999955743551254e-03,7.467999999999999812e-03
2.120000123977661133e-01,3.479999955743551254e-03,7.468999999999999945e-03
2.180000096559524536e-01,3.479999955743551254e-03,7.470000000000000077e-03
2.080000191926956177e-01,3.479999955743551254e-03,7.470999999999999343e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.471999999999999476e-03
2.160000205039978027e-01,3.479999955743551254e-03,7.472999999999999608e-03
2.120000123977661133e-01,3.479999955743551254e-03,7.473999999999999741e-03
2.120000123977661133e-01,3.559999866411089897e-03,7.474999999999999874e-03
2.120000123977661133e-01,3.439999883994460106e-03,7.476000000000000006e-03
2.080000191926956177e-01,3.399999812245368958e-03,7.476999999999999272e-03
2.160000205039978027e-01,3.559999866411089897e-03,7.477999999999999405e-03
2.120000123977661133e-01,3.519999794661998749e-03,7.478999999999999537e-03
2.140000164508819580e-01,3.559999866411089897e-03,7.479999999999999670e-03
2.180000096559524536e-01,3.519999794661998749e-03,7.480999999999999803e-03
2.120000123977661133e-01,3.359999973326921463e-03,7.481999999999999935e-03
2.160000205039978027e-01,3.559999866411089897e-03,7.483000000000000068e-03
2.120000123977661133e-01,3.359999973326921463e-03,7.483999999999999334e-03
2.140000164508819580e-01,3.439999883994460106e-03,7.484999999999999466e-03
2.140000164508819580e-01,3.399999812245368958e-03,7.485999999999999599e-03
2.120000123977661133e-01,3.439999883994460106e-03,7.486999999999999732e-03
2.120000123977661133e-01,3.559999866411089897e-03,7.487999999999999864e-03
2.120000123977661133e-01,3.439999883994460106e-03,7.488999999999999997e-03
2.140000164508819580e-01,3.559999866411089897e-03,7.489999999999999263e-03
2.100000083446502686e-01,3.359999973326921463e-03,7.490999999999999395e-03
2.140000164508819580e-01,3.359999973326921463e-03,7.491999999999999528e-03
2.080000191926956177e-01,3.399999812245368958e-03,7.492999999999999661e-03
2.120000123977661133e-01,3.399999812245368958e-03,7.493999999999999793e-03
2.120000123977661133e-01,3.479999955743551254e-03,7.494999999999999926e-03
2.120000123977661133e-01,3.519999794661998749e-03,7.496000000000000059e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.496999999999999324e-03
2.140000164508819580e-01,3.559999866411089897e-03,7.497999999999999457e-03
2.120000123977661133e-01,3.359999973326921463e-03,7.498999999999999590e-03
2.080000191926956177e-01,3.399999812245368958e-03,7.499999999999999722e-03
2.120000123977661133e-01,3.439999883994460106e-03,7.500999999999999855e-03
2.140000164508819580e-01,3.399999812245368958e-03,7.501999999999999988e-03
2.140000164508819580e-01,3.359999973326921463e-03,7.502999999999999253e-03
2.100000083446502686e-01,3.319999901577830315e-03,7.503999999999999386e-03
2.140000164508819580e-01,3.279999829828739166e-03,7.504999999999999519e-03
2.120000123977661133e-01,3.319999901577830315e-03,7.505999999999999651e-03
2.120000123977661133e-01,3.399999812245368958e-03,7.506999999999999784e-03
2.080000191926956177e-01,3.399999812245368958e-03,7.507999999999999917e-03
2.060000151395797729e-01,3.159999847412109375e-03,7.509000000000000050e-03
2.140000164508819580e-01,3.399999812245368958e-03,7.509999999999999315e-03
2.040000110864639282e-01,3.279999829828739166e-03,7.510999999999999448e-03
2.140000164508819580e-01,3.399999812245368958e-03,7.511999999999999580e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.512999999999999713e-03
2.120000123977661133e-01,3.399999812245368958e-03,7.513999999999999846e-03
2.080000191926956177e-01,3.399999812245368958e-03,7.514999999999999979e-03
2.080000191926956177e-01,3.479999955743551254e-03,7.515999999999999244e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.516999999999999377e-03
2.100000083446502686e-01,3.199999919161200523e-03,7.517999999999999509e-03
2.120000123977661133e-01,3.399999812245368958e-03,7.518999999999999642e-03
2.080000191926956177e-01,3.279999829828739166e-03,7.519999999999999775e-03
2.080000191926956177e-01,3.319999901577830315e-03,7.520999999999999908e-03
2.080000191926956177e-01,3.319999901577830315e-03,7.522000000000000040e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.522999999999999306e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.523999999999999438e-03
2.100000083446502686e-01,3.359999973326921463e-03,7.524999999999999571e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.525999999999999704e-03
2.080000191926956177e-01,3.319999901577830315e-03,7.526999999999999837e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.527999999999999969e-03
2.140000164508819580e-01,3.279999829828739166e-03,7.528999999999999235e-03
2.040000110864639282e-01,3.319999901577830315e-03,7.529999999999999367e-03
2.100000083446502686e-01,3.199999919161200523e-03,7.530999999999999500e-03
2.060000151395797729e-01,3.319999901577830315e-03,7.531999999999999633e-03
2.100000083446502686e-01,3.279999829828739166e-03,7.532999999999999766e-03
2.040000110864639282e-01,3.159999847412109375e-03,7.533999999999999898e-03
2.080000191926956177e-01,3.279999829828739166e-03,7.535000000000000031e-03
2.060000151395797729e-01,3.199999919161200523e-03,7.535999999999999296e-03
2.060000151395797729e-01,3.279999829828739166e-03,7.536999999999999429e-03
2.100000083446502686e-01,3.319999901577830315e-03,7.537999999999999562e-03
2.100000083446502686e-01,3.199999919161200523e-03,7.538999999999999695e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.539999999999999827e-03
2.080000191926956177e-01,3.279999829828739166e-03,7.540999999999999960e-03
2.040000110864639282e-01,3.120000008493661880e-03,7.541999999999999225e-03
2.100000083446502686e-01,3.159999847412109375e-03,7.542999999999999358e-03
2.080000191926956177e-01,3.319999901577830315e-03,7.543999999999999491e-03
2.080000191926956177e-01,3.120000008493661880e-03,7.544999999999999624e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.545999999999999756e-03
2.100000083446502686e-01,3.199999919161200523e-03,7.546999999999999889e-03
2.040000110864639282e-01,3.239999990910291672e-03,7.548000000000000022e-03
2.040000110864639282e-01,3.199999919161200523e-03,7.548999999999999287e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.549999999999999420e-03
2.040000110864639282e-01,3.079999936744570732e-03,7.550999999999999553e-03
2.080000191926956177e-01,3.159999847412109375e-03,7.551999999999999685e-03
2.040000110864639282e-01,3.239999990910291672e-03,7.552999999999999818e-03
2.100000083446502686e-01,3.199999919161200523e-03,7.553999999999999951e-03
2.100000083446502686e-01,3.120000008493661880e-03,7.555000000000000084e-03
2.040000110864639282e-01,3.199999919161200523e-03,7.555999999999999349e-03
2.100000083446502686e-01,3.120000008493661880e-03,7.556999999999999482e-03
2.080000191926956177e-01,3.199999919161200523e-03,7.557999999999999614e-03
2.040000110864639282e-01,3.120000008493661880e-03,7.558999999999999747e-03
2.100000083446502686e-01,3.239999990910291672e-03,7.559999999999999880e-03
2.080000191926956177e-01,3.120000008493661880e-03,7.561000000000000013e-03
2.040000110864639282e-01,3.159999847412109375e-03,7.561999999999999278e-03
2.060000151395797729e-01,3.239999990910291672e-03,7.562999999999999411e-03
2.040000110864639282e-01,3.120000008493661880e-03,7.563999999999999543e-03
2.060000151395797729e-01,3.239999990910291672e-03,7.564999999999999676e-03
2.060000151395797729e-01,3.120000008493661880e-03,7.565999999999999809e-03
2.020000070333480835e-01,3.120000008493661880e-03,7.566999999999999942e-03
2.060000151395797729e-01,3.159999847412109375e-03,7.568000000000000074e-03
2.060000151395797729e-01,3.159999847412109375e-03,7.568999999999999340e-03
2.040000110864639282e-01,3.079999936744570732e-03,7.569999999999999472e-03
2.000000178813934326e-01,3.159999847412109375e-03,7.570999999999999605e-03
2.060000151395797729e-01,3.159999847412109375e-03,7.571999999999999738e-03
2.020000070333480835e-01,3.079999936744570732e-03,7.572999999999999871e-03
2.040000110864639282e-01,3.120000008493661880e-03,7.574000000000000003e-03
2.060000151395797729e-01,3.039999864995479584e-03,7.574999999999999269e-03
2.000000178813934326e-01,2.959999954327940941e-03,7.575999999999999401e-03
2.060000151395797729e-01,3.159999847412109375e-03,7.576999999999999534e-03
2.060000151395797729e-01,3.120000008493661880e-03,7.577999999999999667e-03
2.040000110864639282e-01,3.079999936744570732e-03,7.578999999999999800e-03
2.060000151395797729e-01,3.039999864995479584e-03,7.579999999999999932e-03
2.000000178813934326e-01,3.039999864995479584e-03,7.581000000000000065e-03
2.040000110864639282e-01,3.079999936744570732e-03,7.581999999999999330e-03
2.020000070333480835e-01,2.959999954327940941e-03,7.582999999999999463e-03
2.060000151395797729e-01,3.039999864995479584e-03,7.583999999999999596e-03
2.000000178813934326e-01,3.039999864995479584e-03,7.584999999999999729e-03
2.020000070333480835e-01,3.039999864995479584e-03,7.585999999999999861e-03
2.060000151395797729e-01,3.039999864995479584e-03,7.586999999999999994e-03
2.000000178813934326e-01,2.959999954327940941e-03,7.587999999999999259e-03
2.060000151395797729e-01,3.079999936744570732e-03,7.588999999999999392e-03
2.000000178813934326e-01,3.079999936744570732e-03,7.589999999999999525e-03
2.040000110864639282e-01,2.959999954327940941e-03,7.590999999999999658e-03
2.040000110864639282e-01,3.039999864995479584e-03,7.591999999999999790e-03
2.060000151395797729e-01,2.959999954327940941e-03,7.592999999999999923e-03
2.040000110864639282e-01,3.039999864995479584e-03,7.594000000000000056e-03
2.020000070333480835e-01,3.079999936744570732e-03,7.594999999999999321e-03
2.040000110864639282e-01,2.959999954327940941e-03,7.595999999999999454e-03
2.000000178813934326e-01,3.079999936744570732e-03,7.596999999999999587e-03
2.020000070333480835e-01,2.880000043660402298e-03,7.597999999999999719e-03
2.060000151395797729e-01,3.000000026077032089e-03,7.598999999999999852e-03
2.000000178813934326e-01,3.079999936744570732e-03,7.599999999999999985e-03
2.060000151395797729e-01,3.000000026077032089e-03,7.600999999999999250e-03
2.040000110864639282e-01,3.079999936744570732e-03,7.601999999999999383e-03
2.000000178813934326e-01,2.959999954327940941e-03,7.602999999999999516e-03
2.000000178813934326e-01,3.039999864995479584e-03,7.603999999999999648e-03
2.060000151395797729e-01,2.880000043660402298e-03,7.604999999999999781e-03
